gene id,gene name,mcf7_sicbx2_3_rep1,mcf7_sicbx2_3_rep2,mcf7_sicbx2_3_rep3,mcf7_siscr_rep1,mcf7_siscr_rep2,mcf7_siscr_rep3
ENSG00000115204.15,MPV17,171.7182388,191.41829,161.629877,57.618157,58.542132,58.3883881
ENSG00000115216.14,NRBP1,361.666323,436.172666,251.494278,206.569473,196.200805,160.44711
ENSG00000115221.12,ITGB6,18.469527,18.328193,20.566731,4.538796,6.039399286,12.051622
ENSG00000115252.18,PDE1A,1.13211726,1.218389,0.37745992,0.195986996,0.096531649,0.2144367
ENSG00000115257.15,PCSK4,6.9181947,6.864938,9.600041,0.7233715,1.5934938,2.700015
ENSG00000115268.9,RPS15,1507.453204,1507.75165,1720.634121,2417.919882,2901.308811,2678.644784
ENSG00000115274.15,INO80B,46.44764,48.235598,78.641055,26.400653,31.092096,39.485838
ENSG00000115286.20,NDUFS7,59.79547,63.0827061,85.1543084,88.0012428,102.921446,87.892312
ENSG00000115295.20,CLIP4,9.654962,14.8442074,5.848091,0.790629,1.229581,1.1860125
ENSG00000115310.18,RTN4,130.6635121,132.1461444,129.374526,253.2556432,254.209273,246.3892
ENSG00000115317.11,HTRA2,24.62741,28.011978,37.369566,14.887871,16.089924,18.382149
ENSG00000115318.12,LOXL3,0.8489748,0.8581688,0.6086526,2.97220226,3.501590051,2.2503254
ENSG00000115325.13,DOK1,2.552922,1.6257733,1.6908183,5.011857,6.44939277,5.191034
ENSG00000115339.13,GALNT3,15.64204,10.711633,13.8951541,29.690406,29.935594,27.636293
ENSG00000115368.10,WDR75,37.551488,36.907961,37.678309,69.60951,65.242723,61.210444
ENSG00000115380.20,EFEMP1,21.138812,19.731526,4.515328,3.469374,3.254039,2.627338
ENSG00000115423.18,DNAH6,0.4527334,0.464861,0.3685918,0.14460638,0.01838669,0.1613157
ENSG00000115457.10,IGFBP2,86.608249,76.4374562,88.64958529,134.247392,154.211732,166.81637
ENSG00000115507.10,OTX1,4.193836,4.1991655,8.536925,2.338214,2.775785,3.650637
ENSG00000115540.15,MOB4,61.679385,62.751462,48.225768,79.38536,87.930705,77.04589
ENSG00000115541.11,HSPE1,802.446939,828.533243,828.937958,1044.520841,1154.427592,1063.873718
ENSG00000115568.15,ZNF142,10.933633,9.94343,12.422024,14.812517,14.210191,14.300359
ENSG00000115594.12,IL1R1,6.971588,7.394151,2.6017026,2.716645,2.2338942,1.456886003
ENSG00000115648.14,MLPH,204.137645,235.808638,325.6415,299.3490112,349.5871736,395.644301
ENSG00000115661.14,STK16,45.039764,46.915296,43.459885,18.679457,25.435695,23.17098701
ENSG00000115677.17,HDLBP,422.020601,428.974179,474.439628,222.436006,227.2962602,243.7196855
ENSG00000115687.13,PASK,11.330617,14.519852,18.804256,20.23399458,21.016491,19.090589
ENSG00000115694.15,STK25,240.0331793,258.3723925,298.0674752,102.3191283,89.09917095,116.052429
ENSG00000115738.10,ID2,89.31858,89.57942,197.67008,232.943351,271.00592,248.441462
ENSG00000115758.13,ODC1,32.222108,33.82257,21.304851,49.362051,52.73005,40.224096
ENSG00000115806.13,GORASP2,74.156674,80.495583,80.276223,104.863118,96.7733469,104.527964
ENSG00000115839.17,RAB3GAP1,37.692013,45.395881,36.043034,22.164652,20.42608,21.93218
ENSG00000115840.14,SLC25A12,4.428805,5.503485,6.63816,9.885143,7.046402,7.862372
ENSG00000115875.19,SRSF7,154.359846,154.689056,147.453043,234.9117374,245.77427,218.632557
ENSG00000115884.11,SDC1,63.26256,69.954709,80.454406,98.654658,109.57466,109.15552
ENSG00000115896.16,PLCL1,0.6988596,0.749828,0.942011,0.032688028,0.1133009,0.025063637
ENSG00000115919.15,KYNU,226.659955,211.708117,264.721428,78.460579,65.26925,146.952871
ENSG00000115942.9,ORC2,15.765282,12.416459,13.542179,31.376248,27.688128,34.829153
ENSG00000115946.8,PNO1,23.8492,24.7883,26.59285,41.339145,41.3568,36.597789
ENSG00000115993.13,TRAK2,39.97115,39.3193175,34.042019,17.63612,15.65732,19.77165
ENSG00000116005.12,PCYOX1,25.98919,30.92286,24.68829935,44.64564,38.40095,49.22396
ENSG00000116095.11,PLEKHA3,10.67905,8.76663,8.087621,13.23814,10.58362,12.9665
ENSG00000116106.12,EPHA4,64.914328,76.693247,59.081533,13.54472418,7.44250174,13.016525
ENSG00000116117.18,PARD3B,2.824278762,2.996263,2.58253884,1.7751649,1.412037,1.0093896
ENSG00000116120.10,FARSB,10.3203,9.62157,8.01647,15.8312,14.6443,13.7719
ENSG00000116127.18,ALMS1,8.894576,8.803126,8.628698,4.673717096,3.449970007,4.1299003
ENSG00000116128.11,BCL9,23.74143,30.56176,38.46399,46.13893,40.80134,44.71209
ENSG00000116133.13,DHCR24,35.376785,36.7141329,36.9134552,70.876278,66.319302,62.0385411
ENSG00000116147.17,TNR,0.3996539,0.3738024,0.4714326,0.1019344,0.1216028,0.2651092
ENSG00000116151.14,MORN1,12.309921,12.711709,14.263927,1.97905,3.3849185,2.4789055
ENSG00000116199.12,FAM20B,18.28812,17.97432,19.13374,27.94953,27.92253,28.06447
ENSG00000116205.14,TCEANC2,1.793843,2.364667,2.1399537,0.98424,0.7115396,0.846813
ENSG00000116251.11,RPL22,598.1069711,589.500961,441.940286,1140.29745,1042.20848,1093.71196
ENSG00000116285.13,ERRFI1,19.871712,24.286717,29.360999,30.5161,31.010633,59.06824
ENSG00000116299.17,KIAA1324,35.139697,37.603577,52.947547,117.502321,108.159416,116.4967201
ENSG00000116473.14,RAP1A,111.05533,108.50603,102.90058,161.4592,147.3315,163.54311
ENSG00000116521.11,SCAMP3,22.3257189,26.0926829,29.6880684,37.6175422,51.330447,38.454742
ENSG00000116649.10,SRM,76.26805,73.995141,77.09288,105.233122,139.584376,118.332953
ENSG00000116667.14,C1orf21,77.70829,79.658712,65.15805,41.336168,39.446197,40.9129
ENSG00000116675.16,DNAJC6,5.451821,5.228234,3.23668,1.708453,1.170932,1.119038
ENSG00000116678.19,LEPR,0.898834,0.839282,0.6516884,0.3836528,0.39277701,0.181429
ENSG00000116688.16,MFN2,14.951419,11.574572,16.519618,24.14138,21.145367,25.2946759
ENSG00000116691.11,MIIP,12.437739,14.196196,17.694778,16.737268,23.287446,18.980136
ENSG00000116701.14,NCF2,18.1804966,28.21128601,9.575151,0.549098,0.866239,1.838332
ENSG00000116717.13,GADD45A,20.10062,25.488779,46.12232,40.863252,34.78493,57.580682
ENSG00000116729.14,WLS,15.2208284,15.577802,12.029694,7.552016,3.9965375,7.2668935
ENSG00000116750.13,UCHL5,31.07496,32.11423,29.690729,51.178722,54.387667,51.091533
ENSG00000116771.6,AGMAT,1.45074,1.47881,1.07255,2.09503,2.77128,1.84513
ENSG00000116774.12,OLFML3,13.424769,9.6823603,8.3926881,6.4580485,4.510996,4.079086
ENSG00000116786.13,PLEKHM2,17.93565,20.195194,23.903476,10.573007,10.88145903,11.596385
ENSG00000116793.16,PHTF1,87.051109,78.335702,88.822465,47.693911,40.36771402,48.892309
ENSG00000116815.16,CD58,35.194942,40.402688,31.08998,48.156208,49.204243,47.590151
ENSG00000116830.12,TTF2,35.92921,32.042315,32.367017,67.95611,60.54205,56.18609
ENSG00000116833.14,NR5A2,0.916329,1.011883,1.9065062,4.577472,3.812581,7.186701
ENSG00000116871.15,MAP7D1,48.195388,54.25154586,87.063202,32.14539182,31.5129177,38.6914426
ENSG00000116885.18,OSCP1,18.152964,21.74832,18.47586,3.834473,2.470065,3.1287
ENSG00000116898.12,MRPS15,43.723348,43.698659,52.929366,69.26577,69.552542,62.072097
ENSG00000116954.8,RRAGC,33.556155,32.014617,28.898985,15.2340609,13.5810034,19.1668299
ENSG00000116991.10,SIPA1L2,12.577687,12.090859,8.425538,5.164135,4.033609943,3.828735
ENSG00000117016.10,RIMS3,0.45263,0.563901,0.610329,0.8037016,1.114359,1.020748
ENSG00000117069.15,ST6GALNAC5,0.9922621,1.5072439,0.6178795,0.2773122,0.1745403,0.2525202
ENSG00000117115.13,PADI2,0.607005,0.654778,1.1543005,1.55743,1.6036381,3.7627219
ENSG00000117151.13,CTBS,10.361443,10.835078,11.18579,6.139278,4.180454,7.222422
ENSG00000117174.11,ZNHIT6,3.96499,3.12947,3.18362,5.7637,5.37957,5.5199
ENSG00000117245.12,KIF17,0.5661772,0.2994749,0.42579,0.0632352,0.0844906,0.1744763
ENSG00000117280.13,RAB29,47.7689239,47.475524,91.746476,28.7049344,26.365374,44.5822158
ENSG00000117305.15,HMGCL,31.532275,35.0796809,31.839697,14.581507,15.9697742,16.2690664
ENSG00000117318.9,ID3,37.044349,35.807641,58.28958,93.36986,98.8214,79.42945
ENSG00000117385.15,P3H1,20.910876,20.380764,24.97653289,7.995725,8.42896,10.304773
ENSG00000117394.21,SLC2A1,42.155054,49.209691,83.029879,102.645422,113.034609,111.028177
ENSG00000117399.14,CDC20,17.36588,19.904101,13.077097,49.25767,58.60872,42.761601
ENSG00000117461.15,PIK3R3,82.106572,87.7353366,85.799663,40.2431325,29.648642,47.254686
ENSG00000117472.10,TSPAN1,5.045766,6.135156,6.4538711,13.873418,12.206744,11.9574706
ENSG00000117479.14,SLC19A2,92.27193,76.277888,82.736927,36.047543,27.844576,40.792582
ENSG00000117480.16,FAAH,18.95861,19.84507,21.209211,24.85249,27.47738,29.37288
ENSG00000117505.13,DR1,22.459628,20.9649874,18.62679,31.374826,24.49414,25.5874566
ENSG00000117592.9,PRDX6,187.1911,186.5896,187.84484,256.7626,253.177,253.8738
ENSG00000117597.18,UTP25,1.6688101,1.5942127,1.6993728,2.83936,2.3971266,3.0780332
ENSG00000117650.13,NEK2,6.301311,7.593133,4.863446,17.03838,21.584043,16.473268
ENSG00000117682.17,DHDDS,34.418357,40.882498,34.781237,21.5277755,16.224331,19.027297
ENSG00000117724.13,CENPF,4.589278,6.186262,3.6687116,10.0715371,11.745611,7.287396
ENSG00000117748.10,RPA2,28.372582,29.642044,26.392534,39.545659,43.42516,35.591352
ENSG00000117758.14,STX12,28.983936,27.833672,24.008552,8.895551,6.24083,7.982965
ENSG00000117868.16,ESYT2,96.853984,106.7400231,79.125987,46.029722,39.069049,45.829848
ENSG00000117971.12,CHRNB4,3.696425,4.752803,2.921921,1.1867005,1.0745966,0.976216
ENSG00000117983.17,MUC5B,1.32823273,0.270586,1.357477,4.7620242,4.001344,7.796857
ENSG00000118007.13,STAG1,12.3030051,12.489329,10.3433,19.6957868,18.066699,16.833593
ENSG00000118096.7,IFT46,34.01047992,45.889339,41.408822,17.3839232,15.5380346,15.62018
ENSG00000118181.11,RPS25,1386.30174,1380.52426,1110.0483,2489.70271,2324.96345,2555.33018
ENSG00000118193.12,KIF14,5.242164,5.307049,3.220440097,11.90850157,10.4577138,9.224899
ENSG00000118260.15,CREB1,24.815896,24.218461,29.8792733,35.257873,33.617101,38.3451563
ENSG00000118276.11,B4GALT6,6.039050901,4.253231,2.99621,5.143238,6.439191,7.387099234
ENSG00000118307.19,CASC1,1.241889,1.793337841,1.499978,0.243185,0.0878846,0.150326
ENSG00000118363.12,SPCS2,101.022711,85.152219,105.39098,127.04025,120.411223,136.35258
ENSG00000118369.13,USP35,3.646477,4.515392,6.739373,6.780429,8.127907,10.20806
ENSG00000118482.11,PHF3,19.1250551,19.086637,19.911159,11.530383,8.6049748,11.278239
ENSG00000118496.5,FBXO30,2.23954,1.77538,2.5948,3.93885,2.98176,3.93436
ENSG00000118507.17,AKAP7,1.0438552,0.598848,1.2068,2.845399,1.5858996,2.4810671
ENSG00000118523.6,CCN2,1.75628,4.0435,3.16247,0.564625,1.13551,0.392063
ENSG00000118640.11,VAMP8,192.86652,180.70705,197.35738,474.64377,440.46347,387.8878
ENSG00000118655.6,DCLRE1B,24.182945,28.6655381,23.62613,36.904454,37.480224,34.879634
ENSG00000118690.13,ARMC2,7.458349,7.113924,7.8344141,3.28167,3.997504,2.6788406
ENSG00000118707.10,TGIF2,12.129242,10.422407,15.508312,21.904231,27.337419,27.195845
ENSG00000118729.11,CASQ2,1.800453,1.647681,0.0344415,0.0173559,0.132516,0.102647
ENSG00000118762.8,PKD2,12.525795,12.000534,10.314962,5.489786,4.8461484,4.807473707
ENSG00000118894.14,EEF2KMT,9.317922,9.71917,10.620867,12.904048,15.042158,16.831724
ENSG00000118898.16,PPL,22.493808,29.241016,20.4497546,9.2171869,9.092965,8.867882
ENSG00000118900.14,UBN1,38.07254,39.234531,50.7994519,24.118073,21.376508,25.419323
ENSG00000118946.12,PCDH17,4.6880657,5.6497,2.6771648,0.308315,0.253474,0.1286528
ENSG00000118960.13,HS1BP3,28.502789,32.731706,41.377801,13.9950489,12.4863572,14.83175
ENSG00000118985.16,ELL2,3.946384,4.698467,3.040432,13.01448,9.52926,16.043146
ENSG00000118997.14,DNAH7,5.513808,7.6370627,5.9902467,1.2382552,0.7320017,1.1136064
ENSG00000119227.8,PIGZ,4.094439,4.968999175,3.26621,1.455816,1.897313359,2.004564
ENSG00000119242.8,CCDC92,14.517291,18.8190841,17.34871,5.6212159,6.359563,6.478867
ENSG00000119280.16,C1orf198,8.225549,8.775132,9.265555,12.8518,14.03074,13.5874523
ENSG00000119285.11,HEATR1,7.07282,6.273373,6.054235,13.457217,11.142563,12.098015
ENSG00000119314.15,PTBP3,41.75678,46.801645,30.7014996,77.06986,67.333768,65.186041
ENSG00000119383.19,PTPA,269.733173,300.347704,310.278641,138.7934012,164.76901,135.5193368
ENSG00000119403.15,PHF19,16.1000912,17.158008,11.938501,37.055693,41.8434031,25.874652
ENSG00000119414.11,PPP6C,46.275767,48.81825,36.981788,65.35157,60.826796,60.93004
ENSG00000119431.9,HDHD3,78.6817,92.4514,115.6178,33.42008,38.65344,39.43909
ENSG00000119471.15,HSDL2,39.87642,41.002794,42.212403,16.62674,16.277545,19.667852
ENSG00000119508.18,NR4A3,1.741737,1.636326,1.4116763,0.6829038,0.659096,0.779332
ENSG00000119514.7,GALNT12,6.330029,5.286785,4.585924,15.280379,13.83079,12.70289
ENSG00000119547.6,ONECUT2,0.309484,0.281781,0.722877,0.748103,0.607714,1.12762
ENSG00000119630.14,PGF,0.1163606,0.1611804,0.1864545,0.7202892,1.2109515,1.1579516
ENSG00000119636.16,BBOF1,17.441983,20.127715,15.32782,2.814463,2.03878621,2.0492489
ENSG00000119650.12,IFT43,129.537184,148.938189,137.265587,25.0131966,29.119532,32.224183
ENSG00000119655.10,NPC2,244.463149,231.7025,251.398572,145.971115,115.990969,140.097281
ENSG00000119661.15,DNAL1,40.708719,41.095633,40.750056,14.376862,10.173404,11.555609
ENSG00000119699.7,TGFB3,43.3144454,37.39824,15.812076,8.9550017,13.921387,8.8684205
ENSG00000119714.11,GPR68,2.27936068,2.587399,1.66309,3.753747,4.826011,3.227023308
ENSG00000119787.14,ATL2,84.42535841,94.02400401,101.5751847,134.301285,128.785656,148.3449814
ENSG00000119878.5,CRIPT,10.2555,11.1587,9.1222,18.8151,16.5583,17.1334
ENSG00000119899.13,SLC17A5,17.0597,16.470983,17.5313,6.689387,4.85248,6.97174
ENSG00000119915.5,ELOVL3,0.0755858,0.0387326,0.0731937,0.478253,0.280916,0.405536
ENSG00000119938.9,PPP1R3C,23.0876,19.0085,23.0041,7.69655,4.87372,6.48843
ENSG00000119943.13,PYROXD2,22.098127,20.588986,21.474885,5.902832,6.105258,5.708128
ENSG00000119969.15,HELLS,20.018345,14.2563362,19.208032,37.11324202,30.22869886,34.167992
ENSG00000120053.12,GOT1,19.8609,20.25793,19.7949,33.081,31.2942,27.89847
ENSG00000120055.7,C10orf95,8.97629,10.7312,11.0038,4.05819,4.43627,3.528
ENSG00000120137.7,PANK3,19.9111,23.3004,18.439554,30.22118,28.583787,23.6605
ENSG00000120158.12,RCL1,9.547677,12.231504,10.599986,29.749514,32.024574,26.5933
ENSG00000120162.10,MOB3B,0.096264,0.0563481,0.0599654,0.601088,0.455654,0.504661
ENSG00000120253.14,NUP43,10.019689,6.271144,9.867904,20.747295,17.861772,17.759422
ENSG00000120256.10,LRP11,24.5442,29.49125,29.38183,45.959288,37.54712,37.884887
ENSG00000120262.10,CCDC170,41.65257,45.72792,35.889231,12.80128,14.606453,15.09931
ENSG00000120314.18,WDR55,32.16981,34.99655,33.323143,17.04181,16.926787,18.228801
ENSG00000120322.3,PCDHB8,2.80793,2.30532,3.6416,3.8219,3.54282,4.31377
ENSG00000120327.6,PCDHB14,1.62517213,1.17709,1.39704,2.06058,1.56294,1.959298
ENSG00000120334.15,CENPL,9.4213595,8.4899422,8.031731,13.959932,11.39479,10.710783
ENSG00000120438.12,TCP1,144.027006,153.032834,142.5455305,260.394237,284.441921,255.0258157
ENSG00000120519.14,SLC10A7,2.724807,2.6567654,2.787429,3.507635,3.4147506,5.35873
ENSG00000120526.11,NUDCD1,29.92787,31.94815,28.40268,39.48647,39.34335,39.62561
ENSG00000120539.14,MASTL,13.92022,14.03279,15.283374,22.731388,21.011177,24.188336
ENSG00000120594.17,PLXDC2,11.68574,11.39682,9.44201,3.495723,4.374754,3.758886
ENSG00000120658.13,ENOX1,1.37096,0.936368,1.576566,0.3232,0.268218,0.441949
ENSG00000120685.20,PROSER1,14.6287644,14.3363806,18.22475605,28.108116,21.271096,25.594096
ENSG00000120688.9,WBP4,20.0133,18.1901,15.0095,5.98603,6.59642,6.95712
ENSG00000120699.13,EXOSC8,36.730062,45.083518,35.4207,58.517252,56.89614,48.14855
ENSG00000120708.17,TGFBI,4.2404447,9.1648504,7.0144703,17.292558,19.7534898,29.3382143
ENSG00000120725.13,SIL1,86.281676,89.923149,78.015366,30.792999,34.749783,37.189447
ENSG00000120727.13,PAIP2,115.741022,114.957739,131.076049,168.08995,169.277884,195.93606
ENSG00000120800.5,UTP20,4.1282,3.808005,2.96955,7.053406,5.30288,5.2333039
ENSG00000120802.13,TMPO,73.134134,72.201129,62.356447,140.68568,138.968387,114.956366
ENSG00000120832.10,MTERF2,13.480037,11.096023,16.52094,4.887918,5.251055,7.068588
ENSG00000120875.9,DUSP4,7.260277,9.827043,14.939404,14.3805841,15.233323,16.326566
ENSG00000120889.13,TNFRSF10B,27.671286,33.616895,57.69097,51.519224,45.722375,63.716903
ENSG00000120896.13,SORBS3,16.2486549,19.577331,19.385379,37.3434223,42.47684,47.957346
ENSG00000120913.23,PDLIM2,12.79350111,16.14575408,14.22062968,21.886147,29.0513832,23.124354
ENSG00000120915.13,EPHX2,12.369785,19.414889,16.334051,5.560454,6.501052,7.376766
ENSG00000120925.16,RNF170,15.9219131,17.2875327,16.0504841,4.7231328,4.495393129,6.951654
ENSG00000120942.13,UBIAD1,4.185472,4.887582,3.9434213,8.338125,9.550907,6.675928
ENSG00000120992.18,LYPLA1,31.5056814,29.514543,26.98657509,82.99140366,73.0990987,75.542105
ENSG00000121057.13,AKAP1,18.27612993,18.062411,25.838938,51.283337,51.096809,56.788677
ENSG00000121067.18,SPOP,63.918079,68.150444,69.815022,35.627387,30.576725,33.463086
ENSG00000121075.10,TBX4,1.00074,1.022738,0.447186,1.1586802,2.0934331,2.1829962
ENSG00000121101.15,TEX14,0.96823,1.3357125,1.266892,0.234102636,0.3981276,0.437129
ENSG00000121152.10,NCAPH,13.350169,11.735002,6.060895,30.785213,30.07238,27.091594
ENSG00000121211.7,MND1,6.243172,4.6384,5.706329,12.345909,15.461086,12.22798
ENSG00000121236.21,TRIM6,0.430328,0.564969,0.291683,1.0112924,1.159969,2.01026
ENSG00000121289.18,CEP89,36.00274953,48.055688,34.641062,18.258243,22.805393,22.495153
ENSG00000121316.11,PLBD1,2.697362,2.02046,1.49367,4.191301133,3.51077142,2.852518
ENSG00000121350.16,PYROXD1,5.994294782,6.484489,6.401416,7.7031246,8.777823,8.902727
ENSG00000121361.4,KCNJ8,6.80158,5.830138,3.107132,1.31082,1.03263,1.431984
ENSG00000121579.13,NAA50,210.398649,212.541707,235.728632,343.144829,317.6201976,318.87213
ENSG00000121621.7,KIF18A,5.1639,4.333294,3.6302815,9.4792748,9.798604,7.976479
ENSG00000121644.19,DESI2,5.636173,3.563352,4.5110501,19.907107,18.162354,19.472468
ENSG00000121653.11,MAPK8IP1,24.33029,28.013501,34.99848,7.801599,11.96876,11.057677
ENSG00000121691.6,CAT,44.308788,40.293242,50.307734,22.2822041,19.272607,29.640462
ENSG00000121753.12,ADGRB2,0.36888873,0.1844573,0.32356,2.278886,1.8242095,1.382656
ENSG00000121797.10,CCRL2,0,0,0,0.582258,0.3788128,0.221859
ENSG00000121851.13,POLR3GL,46.631826,51.59795,41.752264,14.60999,14.560783,16.158663
ENSG00000121892.15,PDS5A,53.791989,53.906215,45.265398,71.34774448,67.903173,67.884654
ENSG00000121900.19,TMEM54,142.81486,142.730041,142.65827,74.235222,87.25203,68.738861
ENSG00000121931.16,LRIF1,28.594418,22.038077,26.202661,13.715366,7.156087,13.229358
ENSG00000121957.14,GPSM2,18.8425286,20.347931,17.407952,44.101286,43.317322,35.696265
ENSG00000121966.6,CXCR4,1.66388,1.971713,2.95926,9.089161,7.982771,19.724845
ENSG00000122025.14,FLT3,0.791788,0.724304,0.440548,0.19887263,0.260659,0.2410228
ENSG00000122026.10,RPL21,1269.19052,1207.85008,917.80756,1774.337519,1684.70719,1773.40957
ENSG00000122035.6,RASL11A,0.97301,0.618912,0.690473,2.044486,1.93449,0.88973011
ENSG00000122085.17,MTERF4,30.751033,35.00275452,37.67352274,58.81020107,66.336935,45.228863
ENSG00000122176.12,FMOD,0,0,0,0.0862077,0.0894137,0.1748024
ENSG00000122359.18,ANXA11,46.395529,50.659031,51.218045,68.425908,67.50464,57.742619
ENSG00000122406.13,RPL5,704.196693,716.142558,488.364277,1075.243705,1033.765208,1072.613006
ENSG00000122417.15,ODF2L,11.503577,12.969715,15.810287,5.75976771,5.5926255,9.514505
ENSG00000122490.19,PQLC1,27.3795041,30.4526577,45.118511,14.61137156,19.325891,19.5406842
ENSG00000122507.20,BBS9,5.341361,5.81461,6.324246942,1.843972789,1.851895127,2.9310912
ENSG00000122591.11,FAM126A,3.9369601,5.3475373,3.6347305,1.905282,1.897589,3.1095867
ENSG00000122641.11,INHBA,4.717413,4.473444,4.7636343,0.7797987,0.699997,0.7700778
ENSG00000122643.20,NT5C3A,24.95385501,29.1909316,29.56790839,41.0846095,39.62553575,37.9021328
ENSG00000122644.13,ARL4A,46.022122,47.005921,21.778214,13.660551,10.70446,7.740603
ENSG00000122679.8,RAMP3,29.36666,20.98496,24.8169,4.30103,6.38126,3.671466
ENSG00000122694.16,GLIPR2,7.919577,7.659348,8.579397,2.849784,4.6678362,4.106168
ENSG00000122707.12,RECK,2.000502,2.228548,1.368887,2.808993,2.673893,3.067466
ENSG00000122783.16,CYREN,35.421332,34.067709,50.350802,58.158433,60.61132519,66.8227774
ENSG00000122824.11,NUDT10,1.03256,1.08449,0.35005,0.102322,0.120133,0.0861979
ENSG00000122873.12,CISD1,23.801666,21.327003,18.099642,30.58374,31.83418,31.52196
ENSG00000122958.15,VPS26A,31.7063,30.259946,29.141894,59.856651,48.08331,60.844721
ENSG00000122966.16,CIT,7.224937,8.118517987,5.7464541,13.5750235,11.776562,11.18082
ENSG00000122970.16,IFT81,21.7626324,22.7825273,23.3656742,4.69017,4.8248379,6.956555
ENSG00000123066.8,MED13L,24.3629744,24.8114569,29.93718,45.5938938,35.44016301,37.5301918
ENSG00000123080.11,CDKN2C,5.962355,4.0772513,4.922563,10.464447,13.01882,6.83287
ENSG00000123091.5,RNF11,123.2683,142.101429,88.873982,71.38456,54.0833,54.1296
ENSG00000123094.15,RASSF8,15.576295,12.762998,13.921396,5.051879,6.080244,7.971333
